,City,Country,Date,Latitude,Longitude,Max Temp (F),Humidity (%),Cloudiness (%),Wind Speed (mph)
365,hokitika,MX,1612650283,15.85,-97.0667,84.2,70,40,11.5
366,hokitika,CN,1612650405,42.2683,118.9636,3.81,88,38,4.32
367,hokitika,TM,1612650406,38.4362,57.4316,50.4,70,100,9.95
368,hokitika,RU,1612650406,58.4324,58.2562,3.58,93,100,3.74
369,hokitika,CA,1612650406,65.282,-126.8329,-29.2,75,75,4.61
370,hokitika,PH,1612650407,16.2923,119.8062,77.34,79,27,9.4
371,hokitika,PE,1612650407,-10.0681,-78.1522,74.08,69,70,10.85
372,hokitika,IR,1612650407,35.8668,47.6051,37.49,99,100,1.92
373,hokitika,CA,1612650390,45.8168,-77.1162,19.99,79,20,6.91
374,hokitika,PE,1612650408,-16.6228,-72.7111,73.13,73,99,4.79
375,hokitika,US,1612650217,37.4636,-122.4286,66.2,77,1,16.11
376,hokitika,GB,1612650408,55.8713,-2.0901,35.01,90,100,1.01
377,hokitika,EG,1612650408,24.0934,32.907,59.25,47,0,5.84
378,hokitika,GB,1612650409,60.1545,-1.1494,33.8,55,90,17.27
379,hokitika,PE,1612650409,-7.8447,-79.1469,69.8,88,90,9.22
380,hokitika,CA,1612650409,50.1001,-108.4847,-11.2,70,20,8.05
381,hokitika,AU,1612650410,-38.2667,141.9667,58.41,71,100,12.88
382,hokitika,PF,1612650410,-22.4333,-151.3333,81.25,72,2,10.8
383,hokitika,HK,1612650167,22.2855,114.1577,64.99,64,0,5.03
384,hokitika,RU,1612650411,66.0,111.5,-32.78,81,4,6.96
385,hokitika,AU,1612650412,-21.15,149.2,80.6,83,100,5.75
386,hokitika,PG,1612650412,-6.2167,155.6333,83.44,71,46,7.85
387,hokitika,BO,1612650412,-22.0866,-65.5942,60.78,55,75,15.93
388,hokitika,PE,1612650413,-6.379,-78.8157,60.62,83,100,4.07
389,hokitika,ES,1612650413,43.4439,-3.4576,46.99,87,75,8.05
390,hokitika,US,1612650413,41.2835,-70.0995,39.2,65,1,20.71
391,hokitika,LY,1612650414,31.2089,16.5887,67.26,35,32,14.29
392,hokitika,ID,1612650414,-9.1061,124.8925,74.07,90,94,0.81
393,hokitika,VU,1612650414,-19.55,169.2667,84.2,74,20,5.75
394,hokitika,NA,1612650415,-22.116,14.2845,64.99,89,23,1.99
395,hokitika,US,1612650415,42.2506,-75.833,28.4,31,1,11.5
396,hokitika,US,1612650415,40.973,-117.7357,53.6,26,1,8.05
397,hokitika,US,1612650415,21.3469,-158.0858,77.0,50,40,12.66
398,hokitika,NO,1612650416,69.4719,25.5112,24.8,80,90,19.57
399,hokitika,US,1612650416,64.5011,-165.4064,17.6,86,90,6.91
400,hokitika,TH,1612650416,12.2167,99.75,67.55,80,44,1.88
401,hokitika,NZ,1612650417,-41.4122,175.5153,66.99,59,96,2.3
402,hokitika,CV,1612650417,17.1503,-25.0201,69.8,60,75,23.02
403,hokitika,CA,1612650418,51.23,-101.3565,-23.37,85,69,12.44
404,hokitika,PG,1612650298,-6.1219,141.2906,75.96,95,98,2.26
405,hokitika,LY,1612650418,32.767,22.6367,63.54,48,100,10.76
406,hokitika,RU,1612650418,71.9167,114.0833,-36.92,80,92,6.69
407,hokitika,US,1612650419,41.3712,-73.414,42.8,28,1,11.5
408,hokitika,UA,1612650419,45.9919,29.4182,31.17,97,100,12.84
409,hokitika,RU,1612650419,57.2161,42.3348,-3.62,90,100,9.46
410,hokitika,RU,1612650178,61.95,159.2333,13.5,88,96,18.14
411,hokitika,IS,1612650420,64.2539,-15.2082,34.47,87,98,17.09
412,hokitika,OM,1612650176,22.5667,59.5289,63.37,62,0,7.14
413,hokitika,SV,1612650406,13.5928,-89.8275,87.8,42,20,2.3
414,hokitika,CA,1612650420,54.7682,-101.865,-22.0,57,40,8.05
415,hokitika,RU,1612650421,50.6977,103.4656,-9.36,85,84,2.98
416,hokitika,VU,1612650421,-13.8833,167.55,82.4,94,40,5.39
417,hokitika,NO,1612650422,68.5646,14.9108,30.99,90,59,14.14
418,hokitika,ES,1612650422,43.2686,-7.5406,39.99,100,93,1.01
419,hokitika,LK,1612650422,6.1241,81.1185,76.53,82,98,15.64
420,hokitika,TH,1612650422,8.4509,98.5298,73.4,94,20,2.3
421,hokitika,FO,1612650423,62.1564,-7.1664,33.8,60,75,21.85
422,hokitika,KE,1612650423,-4.6476,39.3817,78.76,84,77,5.84
423,hokitika,RO,1612650383,45.8667,25.7833,46.0,79,83,2.59
424,hokitika,RU,1612650424,55.3571,78.357,29.41,97,98,18.52
425,hokitika,IN,1612650424,19.35,83.7833,59.65,70,1,2.84
426,hokitika,US,1612650177,39.9523,-75.1638,44.6,42,75,11.5
427,hokitika,MV,1612650425,0.5333,72.9333,81.05,76,3,12.91
428,hokitika,RU,1612650425,69.3,139.9,-35.01,85,2,1.07
429,hokitika,IL,1612650425,31.61,34.7642,57.0,100,1,2.17
430,hokitika,AR,1612650367,-51.6226,-69.2181,64.4,27,20,16.11
431,hokitika,US,1612650228,39.1834,-84.5333,37.4,32,40,1.05
432,hokitika,AU,1612650426,-20.3167,118.5667,75.2,88,0,6.91
433,hokitika,BD,1612650426,23.4095,89.1402,61.25,72,72,7.61
434,hokitika,GN,1612650427,9.2667,-9.0167,76.5,22,89,1.34
435,hokitika,IT,1612650427,44.333,7.4858,45.0,89,100,1.3
436,hokitika,MN,1612650427,49.9811,92.0667,-8.73,89,34,1.61
437,hokitika,ZA,1612650427,-34.0226,20.4417,69.8,73,99,6.91
438,hokitika,MX,1612650428,19.3333,-96.6667,86.0,58,20,5.75
439,hokitika,CA,1612650428,43.7501,-81.7165,21.2,63,100,17.27
440,hokitika,LY,1612650428,32.6167,14.0,69.31,26,85,19.35
441,hokitika,PT,1612650428,33.072,-16.3415,59.0,58,20,18.41
442,hokitika,RU,1612650429,51.4,128.1333,-22.31,84,3,7.0
443,hokitika,US,1612650394,40.3084,-88.1559,19.99,68,90,5.75
444,hokitika,NO,1612650429,71.0357,27.8492,26.02,93,100,20.29
445,hokitika,RU,1612650429,63.05,179.3167,-7.47,89,48,10.51
446,hokitika,MG,1612650429,-14.9003,50.2788,75.2,86,99,3.69
447,hokitika,ZM,1612650430,-10.3845,28.698,68.76,93,100,3.22
448,hokitika,MX,1612650372,27.9769,-114.0611,72.54,37,0,9.6
449,hokitika,AU,1612650430,-28.7667,114.6,68.0,94,75,20.71
450,hokitika,CN,1612650430,36.6167,101.7667,20.16,66,100,2.24
451,hokitika,PH,1612650431,13.7796,124.39,78.51,85,52,10.89
452,hokitika,GA,1612650431,-0.1783,10.7649,75.94,92,100,2.35
453,hokitika,TR,1612650431,40.9086,37.6845,46.4,76,0,8.66
454,hokitika,GN,1612650431,10.3854,-9.3057,80.92,16,64,3.65
455,hokitika,MM,1612650432,25.3833,97.4,55.78,63,0,3.13
456,hokitika,RU,1612650432,62.7191,32.727,15.67,96,98,10.2
457,hokitika,CA,1612650310,50.2001,-66.3821,30.2,93,100,9.22
458,hokitika,RU,1612650433,66.7697,123.3711,-40.85,80,95,11.23
459,hokitika,RU,1612650433,61.3833,152.75,-14.64,86,100,2.89
460,hokitika,AF,1612650433,32.5,62.5,46.99,45,39,2.06
461,hokitika,RU,1612650433,54.1667,93.3,13.59,98,99,3.71
462,hokitika,SL,1612650434,9.4,-12.6667,76.44,74,74,7.85
463,hokitika,OM,1612650434,17.0151,54.0924,73.4,73,75,8.05
464,hokitika,RU,1612650434,51.0736,132.5642,-13.79,89,100,0.25
465,hokitika,IN,1612650434,27.5833,91.8667,27.77,89,30,4.47
466,hokitika,RU,1612650435,51.1333,90.6,1.62,90,67,0.49
467,hokitika,CO,1612650435,2.2556,-77.2488,71.89,76,100,1.63
468,hokitika,NO,1612650435,67.667,12.6934,35.04,81,68,22.91
469,hokitika,CA,1612650435,50.6336,-96.9907,-14.8,53,100,10.36
470,hokitika,PK,1612650436,24.1447,67.4497,65.14,42,0,7.87
471,hokitika,TZ,1612650436,-10.2667,40.1833,78.8,94,40,9.22
472,hokitika,IN,1612650436,14.9167,78.0167,67.14,63,20,2.98
473,hokitika,CO,1612650436,3.8653,-67.9239,80.46,90,100,1.23
474,hokitika,LV,1612650437,57.2622,24.4147,8.6,92,90,2.3
475,hokitika,BR,1612650437,-1.5233,-52.5817,86.07,56,40,5.01
476,hokitika,RU,1612650437,66.3167,-179.1667,-6.79,77,7,7.9
477,hokitika,CL,1612650177,-25.4,-70.4833,68.36,63,22,6.22
478,hokitika,US,1612650145,37.7799,-121.978,68.0,21,1,13.8
479,hokitika,AU,1612650438,-41.45,147.1667,64.99,77,40,2.3
480,hokitika,US,1612650439,40.8021,-124.1637,57.0,74,0,8.01
481,hokitika,MX,1612650439,18.6167,-95.6667,82.62,73,20,10.25
482,hokitika,SA,1612650439,18.2164,42.5053,50.0,81,0,4.12
483,hokitika,RU,1612650192,69.1989,33.4478,24.8,86,75,8.95
484,hokitika,PH,1612650440,17.4189,121.4443,69.01,91,42,0.85
485,hokitika,ZM,1612650440,-14.0678,32.4392,66.83,97,100,2.21
486,hokitika,MM,1612650440,20.7833,97.0333,56.53,66,99,1.97
487,hokitika,RE,1612650440,-21.3393,55.4781,78.8,83,40,4.61
488,hokitika,VN,1612650441,10.9333,108.1,71.67,80,43,5.55
489,hokitika,IS,1612650441,64.8945,-23.7142,34.65,81,64,15.61
490,hokitika,BG,1612650441,43.65,25.1167,41.0,95,100,4.0
491,hokitika,JP,1612650442,42.9744,140.5089,26.64,90,100,6.93
492,hokitika,MX,1612650442,23.1667,-97.95,81.0,56,0,5.99
493,hokitika,NA,1612650442,-20.4637,16.6477,73.4,44,77,11.59
494,hokitika,CN,1612650237,38.4953,102.1739,27.25,69,0,1.32
495,hokitika,GB,1612650443,51.3813,1.3862,39.99,88,100,7.0
496,hokitika,UG,1612650443,0.6422,33.1744,69.08,78,71,2.48
497,hokitika,SA,1612650292,24.6877,46.7219,59.0,67,0,8.05
498,hokitika,IT,1612650444,45.1667,10.7833,48.99,95,100,5.99
499,hokitika,IN,1612650444,19.8,85.85,64.4,88,19,1.14
500,hokitika,IN,1612650445,25.5198,90.2201,56.01,70,100,1.61
501,hokitika,IS,1612650445,66.0449,-17.3389,33.8,64,75,8.05
502,hokitika,RU,1612650445,68.0531,39.5131,9.57,91,100,9.48
503,hokitika,NG,1612650446,7.3833,8.5667,81.57,16,0,3.27
504,hokitika,VN,1612650270,11.9465,108.4419,55.96,99,81,2.51
505,hokitika,JP,1612650447,35.3667,132.7667,50.0,81,75,3.44
506,hokitika,RU,1612650447,56.45,138.1667,-4.86,89,100,16.33
507,hokitika,US,1612650447,37.6775,-113.0619,51.8,11,1,4.61
508,hokitika,GB,1612650447,54.2797,-0.4044,37.0,90,100,8.99
509,hokitika,GL,1612650448,60.9167,-46.05,20.08,78,21,4.16
510,hokitika,UZ,1612650448,40.4272,71.7189,42.8,49,100,4.61
511,hokitika,ID,1612650448,-7.95,110.2833,75.54,87,76,5.26
512,hokitika,TD,1612650449,9.3627,17.366,73.81,20,0,4.36
513,hokitika,RU,1612650449,68.005,35.0117,15.89,94,100,7.9
514,hokitika,US,1612650449,45.5234,-122.6762,46.4,87,90,19.57
515,hokitika,ID,1612650450,-2.5833,115.3833,74.12,93,100,0.96
516,hokitika,MX,1612650450,22.85,-105.8,73.4,60,1,9.22
517,hokitika,CA,1612650450,46.1834,-82.9582,21.2,79,90,17.27
518,hokitika,NA,1612650451,-26.6481,15.1594,71.04,55,0,22.62
519,hokitika,US,1612650404,44.6714,-103.8522,10.0,78,1,8.05
520,hokitika,CN,1612650451,39.7008,122.9911,28.99,47,78,5.01
521,hokitika,CA,1612650452,58.8053,-122.7002,-16.6,69,1,3.44
522,hokitika,BR,1612650452,-17.7125,-39.2481,77.4,89,100,8.95
523,hokitika,SO,1612650453,7.9803,49.8164,74.98,80,13,11.77
524,hokitika,ES,1612650453,42.7762,-9.0603,41.0,92,50,1.99
525,hokitika,BR,1612650453,-10.4056,-36.4344,79.92,80,7,16.98
526,hokitika,AU,1612650454,-37.05,142.7667,59.23,67,46,11.97
527,hokitika,ID,1612650454,0.7,108.9,76.23,90,100,4.56
528,hokitika,MN,1612650454,48.0056,91.6419,7.54,91,38,1.3
529,hokitika,NG,1612650454,11.7091,11.0694,68.72,23,100,9.69
530,hokitika,KP,1612650455,39.6178,125.6647,24.55,92,61,6.55
531,hokitika,TZ,1612650455,-7.9139,39.6668,81.28,78,73,11.9
532,hokitika,US,1612650455,47.9417,-97.4337,-9.0,54,1,14.97
533,hokitika,JP,1612650455,26.1842,127.7558,66.2,82,20,4.61
534,hokitika,US,1612650456,28.017,-97.5169,75.2,60,20,11.5
535,hokitika,NO,1612650456,63.7256,8.834,23.0,80,40,11.5
536,hokitika,US,1612650457,38.421,-121.4238,64.0,48,1,4.61
537,hokitika,CD,1612650457,3.8146,23.6866,72.54,26,0,2.8
538,hokitika,NO,1612650457,59.5714,7.9877,12.0,75,0,1.01
539,hokitika,AR,1612650458,-38.5473,-58.7368,68.0,63,0,16.8
540,hokitika,AU,1612650255,-35.5667,138.6167,62.01,99,62,1.01
541,hokitika,AR,1612650459,-43.3002,-65.1023,60.69,67,98,26.51
542,hokitika,MX,1612650460,16.2833,-97.8167,84.58,48,32,7.54
543,hokitika,US,1612650372,47.674,-122.1215,48.99,75,90,3.18
544,hokitika,RU,1612650460,59.5833,151.2833,8.24,89,100,11.25
545,hokitika,US,1612650233,42.2068,-121.7372,51.8,30,1,6.91
546,hokitika,LR,1612650461,5.8808,-10.0467,78.6,88,98,6.13
547,hokitika,AU,1612650462,-35.3,148.2167,66.2,72,0,1.14
548,hokitika,MY,1612650463,2.1006,102.7994,75.2,88,20,6.91
549,hokitika,EG,1612650463,31.4165,31.8133,60.8,82,0,8.05
550,hokitika,IN,1612650463,11.6667,92.75,77.76,77,13,8.68
551,hokitika,NE,1612650464,18.6853,12.9164,64.4,25,89,6.31
552,hokitika,EC,1612650464,-0.9,-89.6,82.4,89,40,12.66
553,hokitika,IN,1612650465,33.4167,75.2,28.42,81,0,6.89
554,hokitika,GA,1612650465,-1.5746,9.2618,79.52,84,100,4.21
555,hokitika,RU,1612650465,69.4058,86.1778,-32.75,81,0,9.6
556,hokitika,IR,1612650465,30.2832,57.0788,39.2,20,0,4.61
557,hokitika,RU,1612650466,53.9353,139.9242,-7.26,92,100,7.11
558,hokitika,TH,1612650466,7.9178,98.3332,73.4,94,20,2.3
559,hokitika,US,1612650467,38.0293,-78.4767,48.0,34,1,1.92
560,hokitika,RU,1612650467,61.9449,76.6625,34.39,99,100,9.51
561,hokitika,RO,1612650467,46.4333,26.4,28.0,73,100,3.47
562,hokitika,NZ,1612650468,-42.7167,170.9667,64.47,73,4,3.42
